CFB_ID,Course_ID,Date,Course_Content,Practical_Learning,Course_Management,Course_Value,Course_Difficulty,Learning_Experience
CFB008975,C040,2024-04-15,5,5,5,5,5,5
CFB008976,C036,2024-04-16,4,4,5,5,2,4
CFB008977,C081,2024-04-16,5,3,5,4,4,5
CFB008978,C045,2024-04-16,5,4,4,4,3,3
CFB008979,C074,2024-04-16,3,4,4,4,4,3
CFB008980,C065,2024-04-16,5,5,5,4,5,5
CFB008981,C040,2024-04-16,5,4,5,4,3,4
CFB008982,C084,2024-04-16,2,3,3,3,2,3
CFB008983,C008,2024-04-16,4,5,4,4,3,4
CFB008984,C008,2024-04-16,5,3,5,4,3,4
CFB008985,C018,2024-04-16,4,5,4,5,3,3
CFB008986,C043,2024-04-16,5,5,5,5,3,5
CFB008987,C075,2024-04-16,4,3,4,4,3,5
CFB008988,C069,2024-04-16,4,3,2,4,4,3
CFB008989,C031,2024-04-16,4,3,5,5,1,4
CFB008990,C044,2024-04-16,5,5,5,4,3,5
CFB008991,C015,2024-04-16,4,3,5,5,4,4
CFB008992,C047,2024-04-16,5,5,5,5,3,5
CFB008993,C020,2024-04-16,3,5,4,2,4,4
CFB008994,C048,2024-04-16,5,3,5,5,3,4
CFB008995,C030,2024-04-16,4,4,4,3,3,4
CFB008996,C027,2024-04-16,5,3,3,3,5,4
CFB008997,C069,2024-04-16,5,3,4,5,3,3
CFB008998,C063,2024-04-16,5,5,5,5,5,5
CFB008999,C085,2024-04-16,5,3,4,5,3,3
CFB009000,C036,2024-04-16,5,3,4,5,2,5
CFB009001,C067,2024-04-16,5,5,5,5,4,5
CFB009002,C073,2024-04-16,5,5,5,3,2,5
CFB009003,C073,2024-04-16,4,4,5,4,4,4
CFB009004,C067,2024-04-16,5,4,4,4,3,3
CFB009005,C013,2024-04-16,5,5,5,5,4,4
CFB009006,C051,2024-04-16,4,5,5,5,3,5
CFB009007,C078,2024-04-17,5,2,5,4,4,5
CFB009008,C047,2024-04-17,5,4,3,5,2,2
CFB009009,C034,2024-04-17,4,3,3,5,2,5
CFB009010,C044,2024-04-17,4,3,5,4,2,5
CFB009011,C037,2024-04-17,3,5,2,3,3,4
CFB009012,C047,2024-04-17,4,4,4,3,1,2
CFB009013,C020,2024-04-17,5,4,5,5,3,4
CFB009014,C080,2024-04-17,5,4,5,5,4,4
CFB009015,C045,2024-04-17,4,4,3,5,5,3
CFB009016,C040,2024-04-17,5,4,4,5,4,5
CFB009017,C031,2024-04-17,2,2,3,3,4,3
CFB009018,C039,2024-04-17,3,4,4,3,5,5
CFB009019,C055,2024-04-17,3,3,4,5,1,4
CFB009020,C038,2024-04-17,5,4,4,3,4,5
CFB009021,C008,2024-04-17,5,5,2,5,4,5
CFB009022,C073,2024-04-17,4,4,4,4,5,4
CFB009023,C061,2024-04-17,3,4,3,3,3,4
CFB009024,C073,2024-04-17,4,2,5,4,3,4
CFB009025,C078,2024-04-17,2,5,4,5,3,3
CFB009026,C039,2024-04-17,5,4,5,5,3,5
CFB009027,C079,2024-04-17,3,5,5,3,3,3
CFB009028,C081,2024-04-17,3,4,5,4,3,3
CFB009029,C060,2024-04-17,5,5,5,5,3,5
CFB009030,C020,2024-04-17,5,4,4,4,5,5
CFB009031,C065,2024-04-17,2,4,2,2,4,3
CFB009032,C070,2024-04-17,5,5,5,5,4,5
CFB009033,C021,2024-04-17,5,5,5,5,3,5
CFB009034,C037,2024-04-17,5,4,4,5,2,4
CFB009035,C073,2024-04-17,4,4,3,4,2,3
CFB009036,C039,2024-04-17,5,5,5,5,4,4
CFB009037,C070,2024-04-17,5,3,4,3,4,4
CFB009038,C075,2024-04-17,4,5,5,3,3,4
CFB009039,C035,2024-04-17,5,4,5,5,4,3
CFB009040,C007,2024-04-17,5,5,4,4,3,4
CFB009041,C081,2024-04-17,5,3,4,5,4,5
CFB009042,C018,2024-04-17,5,4,5,5,4,4
CFB009043,C084,2024-04-17,4,3,4,4,4,3
CFB009044,C081,2024-04-18,5,3,5,3,3,5
CFB009045,C051,2024-04-18,5,4,5,4,4,5
CFB009046,C002,2024-04-18,3,3,4,4,3,5
CFB009047,C008,2024-04-18,3,3,5,4,1,3
CFB009048,C048,2024-04-18,5,4,3,5,4,4
CFB009049,C031,2024-04-18,5,4,4,5,4,4
CFB009050,C032,2024-04-18,4,4,4,4,3,4
CFB009051,C081,2024-04-18,5,4,5,4,2,5
CFB009052,C039,2024-04-18,3,4,3,5,4,5
CFB009053,C073,2024-04-18,5,3,4,4,3,5
CFB009054,C007,2024-04-18,3,5,5,5,5,4
CFB009055,C073,2024-04-18,3,4,5,5,2,5
CFB009056,C061,2024-04-18,3,4,3,5,3,5
CFB009057,C081,2024-04-18,4,5,5,3,3,4
CFB009058,C069,2024-04-18,4,5,4,3,3,4
CFB009059,C059,2024-04-18,5,4,4,4,4,4
CFB009060,C074,2024-04-18,5,4,5,3,2,4
CFB009061,C047,2024-04-18,4,4,4,4,3,3
CFB009062,C037,2024-04-18,4,4,4,4,3,3
CFB009063,C063,2024-04-18,4,5,5,5,3,5
CFB009064,C055,2024-04-18,4,5,5,5,4,5
CFB009065,C021,2024-04-18,3,5,3,4,4,4
CFB009066,C059,2024-04-18,4,5,3,4,3,4
CFB009067,C080,2024-04-18,4,1,5,4,2,4
CFB009068,C068,2024-04-18,3,5,3,5,2,4
CFB009069,C040,2024-04-18,5,4,2,4,4,4
CFB009070,C080,2024-04-18,4,3,4,3,3,4
CFB009071,C039,2024-04-18,4,5,4,4,3,5
CFB009072,C079,2024-04-18,4,2,5,4,4,5
CFB009073,C080,2024-04-18,5,3,3,4,2,3
CFB009074,C043,2024-04-18,5,4,4,5,3,4
CFB009075,C015,2024-04-18,5,3,5,5,2,3
CFB009076,C036,2024-04-18,5,5,4,4,2,5
CFB009077,C016,2024-04-18,4,4,4,5,4,4
CFB009078,C074,2024-04-18,5,4,5,4,3,5
CFB009079,C007,2024-04-19,5,3,4,4,4,5
CFB009080,C006,2024-04-19,5,4,4,4,3,5
CFB009081,C080,2024-04-19,4,4,4,3,4,2
CFB009082,C085,2024-04-19,2,4,4,3,2,4
CFB009083,C018,2024-04-19,5,4,4,3,2,3
CFB009084,C044,2024-04-19,5,4,5,4,5,4
CFB009085,C067,2024-04-19,5,4,5,5,2,5
CFB009086,C006,2024-04-19,3,4,4,3,4,3
CFB009087,C065,2024-04-19,4,4,4,5,4,4
CFB009088,C015,2024-04-19,4,3,3,4,3,5
CFB009089,C067,2024-04-19,3,4,2,5,3,3
CFB009090,C063,2024-04-19,3,5,3,4,3,4
CFB009091,C084,2024-04-19,4,4,4,3,4,5
CFB009092,C031,2024-04-19,4,3,4,5,2,4
CFB009093,C055,2024-04-19,5,4,5,3,2,5
CFB009094,C056,2024-04-19,5,4,4,4,3,5
CFB009095,C077,2024-04-19,3,4,4,5,4,4
CFB009096,C013,2024-04-19,4,3,3,4,4,4
CFB009097,C061,2024-04-19,4,5,4,4,3,5
CFB009098,C080,2024-04-19,5,5,3,4,4,5
CFB009099,C032,2024-04-19,5,3,5,5,4,5
CFB009100,C062,2024-04-19,4,4,3,3,2,2
CFB009101,C060,2024-04-19,5,3,4,3,4,5
CFB009102,C036,2024-04-19,5,4,5,5,4,5
CFB009103,C051,2024-04-19,3,4,3,3,4,4
CFB009104,C085,2024-04-19,4,3,4,2,4,2
CFB009105,C084,2024-04-19,4,5,5,4,4,3
CFB009106,C006,2024-04-19,5,5,4,5,3,5
CFB009107,C035,2024-04-19,5,4,3,4,4,3
CFB009108,C077,2024-04-19,4,4,4,4,2,4
CFB009109,C045,2024-04-19,3,3,5,5,5,4
CFB009110,C056,2024-04-19,4,4,5,4,4,4
CFB009111,C089,2024-04-19,4,4,5,4,2,4
CFB009112,C079,2024-04-19,5,4,3,4,3,5
CFB009113,C070,2024-04-19,3,3,3,3,4,3
CFB009114,C070,2024-04-19,5,4,5,5,3,4
CFB009115,C089,2024-04-19,4,4,4,5,3,3
CFB009116,C037,2024-04-19,3,5,3,5,3,5
CFB009117,C030,2024-04-20,4,3,4,5,3,3
CFB009118,C060,2024-04-20,5,3,4,5,4,3
CFB009119,C031,2024-04-20,5,5,5,5,2,5
CFB009120,C027,2024-04-20,5,4,5,5,3,4
CFB009121,C043,2024-04-20,5,4,4,4,4,4
CFB009122,C018,2024-04-20,5,4,5,5,2,4
CFB009123,C081,2024-04-20,4,4,4,3,3,2
CFB009124,C068,2024-04-20,3,3,4,5,3,4
CFB009125,C046,2024-04-20,5,5,5,5,4,5
CFB009126,C081,2024-04-20,2,3,3,4,5,4
CFB009127,C038,2024-04-20,4,4,5,4,3,3
CFB009128,C027,2024-04-20,5,5,5,3,5,5
CFB009129,C073,2024-04-20,2,4,4,4,3,3
CFB009130,C013,2024-04-20,5,5,4,4,4,5
CFB009131,C006,2024-04-20,5,5,3,4,4,5
CFB009132,C047,2024-04-20,4,4,5,5,3,5
CFB009133,C067,2024-04-20,4,5,5,3,4,4
CFB009134,C088,2024-04-20,5,4,3,5,3,5
CFB009135,C007,2024-04-20,4,3,2,3,3,5
CFB009136,C077,2024-04-20,5,5,4,5,5,4
CFB009137,C060,2024-04-20,4,5,2,4,1,5
CFB009138,C080,2024-04-20,4,3,2,4,3,3
CFB009139,C030,2024-04-20,5,5,4,4,5,4
CFB009140,C063,2024-04-20,4,5,3,4,2,4
CFB009141,C043,2024-04-20,5,4,3,5,3,4
CFB009142,C044,2024-04-20,5,5,5,5,4,5
CFB009143,C067,2024-04-20,3,4,3,4,3,4
CFB009144,C067,2024-04-20,4,3,2,4,5,4
CFB009145,C037,2024-04-21,5,5,4,5,2,4
CFB009146,C021,2024-04-21,3,5,4,5,4,5
CFB009147,C047,2024-04-21,4,5,2,5,4,5
CFB009148,C073,2024-04-21,5,3,3,3,3,4
CFB009149,C024,2024-04-21,3,4,4,4,5,5
CFB009150,C051,2024-04-21,5,4,5,4,5,5
CFB009151,C061,2024-04-21,4,3,4,4,4,4
CFB009152,C045,2024-04-21,5,2,4,4,4,5
CFB009153,C007,2024-04-21,3,4,3,3,4,5
CFB009154,C024,2024-04-21,4,5,4,5,2,3
CFB009155,C032,2024-04-21,5,4,5,5,3,5
CFB009156,C018,2024-04-21,1,4,3,4,4,3
CFB009157,C046,2024-04-21,5,4,3,4,3,4
CFB009158,C030,2024-04-21,5,4,5,3,2,4
CFB009159,C081,2024-04-21,3,5,4,4,2,5
CFB009160,C027,2024-04-21,4,4,4,4,2,5
CFB009161,C069,2024-04-21,2,3,4,3,4,5
CFB009162,C068,2024-04-21,4,5,5,5,1,4
CFB009163,C085,2024-04-21,2,5,4,5,4,5
CFB009164,C039,2024-04-21,4,4,5,3,3,5
CFB009165,C037,2024-04-21,3,3,5,4,1,5
CFB009166,C034,2024-04-21,5,4,4,5,4,5
CFB009167,C047,2024-04-21,4,2,2,3,2,4
CFB009168,C010,2024-04-21,5,4,3,5,3,4
CFB009169,C034,2024-04-21,4,4,3,4,2,5
CFB009170,C062,2024-04-21,4,4,4,5,3,5
CFB009171,C045,2024-04-21,5,3,4,4,3,5
CFB009172,C036,2024-04-21,4,4,4,3,3,4
CFB009173,C069,2024-04-21,5,1,3,5,3,3
CFB009174,C027,2024-04-21,3,4,4,4,2,3
CFB009175,C027,2024-04-21,4,5,4,5,5,5
CFB009176,C010,2024-04-21,5,3,5,4,4,5
CFB009177,C032,2024-04-21,5,4,4,5,3,5
CFB009178,C078,2024-04-21,4,3,3,4,3,3
CFB009179,C063,2024-04-21,2,4,5,4,3,3
CFB009180,C066,2024-04-21,5,3,4,5,2,4
CFB009181,C089,2024-04-21,4,4,4,4,3,4
CFB009182,C065,2024-04-21,5,5,4,5,4,4
CFB009183,C034,2024-04-21,5,4,5,4,3,5
CFB009184,C070,2024-04-21,4,5,5,5,4,5
CFB009185,C031,2024-04-21,3,2,5,3,5,4
CFB009186,C051,2024-04-21,4,4,3,5,3,5
CFB009187,C034,2024-04-21,4,5,4,5,4,5
CFB009188,C007,2024-04-21,4,5,5,4,4,5
CFB009189,C086,2024-04-21,4,5,4,4,3,4
CFB009190,C015,2024-04-21,5,5,4,5,2,5
CFB009191,C047,2024-04-22,5,3,5,4,3,5
CFB009192,C030,2024-04-22,4,3,3,3,4,2
CFB009193,C021,2024-04-22,3,2,4,5,3,3
CFB009194,C043,2024-04-22,5,4,5,4,3,3
CFB009195,C006,2024-04-22,3,5,4,5,4,5
CFB009196,C069,2024-04-22,3,5,4,5,2,5
CFB009197,C075,2024-04-22,4,4,3,4,4,3
CFB009198,C088,2024-04-22,5,4,3,5,5,3
CFB009199,C074,2024-04-22,3,3,4,4,3,3
CFB009200,C020,2024-04-22,5,4,4,5,3,3
CFB009201,C081,2024-04-22,5,4,4,5,3,5
CFB009202,C006,2024-04-22,3,2,5,2,1,4
CFB009203,C060,2024-04-22,4,4,3,3,4,3
CFB009204,C016,2024-04-22,5,5,3,5,3,4
CFB009205,C067,2024-04-22,3,3,4,5,4,3
CFB009206,C038,2024-04-22,5,4,4,4,3,4
CFB009207,C007,2024-04-22,5,4,5,5,3,5
CFB009208,C067,2024-04-22,4,3,5,5,2,4
CFB009209,C089,2024-04-22,5,5,3,5,3,4
CFB009210,C060,2024-04-22,5,5,3,4,4,5
CFB009211,C036,2024-04-22,3,4,5,4,2,4
CFB009212,C031,2024-04-22,5,4,4,5,3,5
CFB009213,C054,2024-04-22,4,4,3,3,3,5
CFB009214,C047,2024-04-22,5,5,3,3,3,4
CFB009215,C031,2024-04-22,5,4,4,3,3,5
CFB009216,C067,2024-04-22,3,3,4,3,3,4
CFB009217,C035,2024-04-22,4,5,5,5,3,4
CFB009218,C060,2024-04-22,4,5,4,4,1,5
CFB009219,C031,2024-04-22,5,4,5,4,5,3
CFB009220,C008,2024-04-22,4,4,5,5,4,5
CFB009221,C013,2024-04-23,5,5,4,5,1,5
CFB009222,C062,2024-04-23,3,2,4,4,2,5
CFB009223,C015,2024-04-23,3,3,5,3,3,5
CFB009224,C007,2024-04-23,3,5,3,5,3,5
CFB009225,C062,2024-04-23,4,4,4,5,4,4
CFB009226,C088,2024-04-23,4,3,5,4,4,5
CFB009227,C035,2024-04-23,4,3,1,3,3,3
CFB009228,C062,2024-04-23,5,4,4,5,3,4
CFB009229,C055,2024-04-23,4,5,3,5,4,2
CFB009230,C007,2024-04-23,4,4,3,5,4,4
CFB009231,C080,2024-04-23,3,5,5,4,5,5
CFB009232,C036,2024-04-23,5,4,3,5,4,5
CFB009233,C055,2024-04-23,4,5,5,5,4,4
CFB009234,C036,2024-04-23,3,2,5,3,3,2
CFB009235,C070,2024-04-23,3,5,4,5,5,4
CFB009236,C015,2024-04-23,3,2,5,4,5,5
CFB009237,C065,2024-04-23,4,4,4,4,4,4
CFB009238,C051,2024-04-23,5,3,4,4,3,4
CFB009239,C080,2024-04-23,3,4,5,4,4,5
CFB009240,C079,2024-04-23,5,4,4,4,4,5
CFB009241,C084,2024-04-23,4,4,4,4,3,3
CFB009242,C088,2024-04-23,4,5,4,4,3,5
CFB009243,C016,2024-04-23,5,5,5,5,3,4
CFB009244,C040,2024-04-23,3,5,4,3,3,5
CFB009245,C084,2024-04-23,5,5,4,3,4,5
CFB009246,C055,2024-04-23,2,3,3,3,4,4
CFB009247,C059,2024-04-23,5,5,3,4,4,5
CFB009248,C088,2024-04-23,5,3,5,5,4,3
CFB009249,C030,2024-04-23,4,4,5,5,5,5
CFB009250,C032,2024-04-23,5,4,4,4,2,3
CFB009251,C013,2024-04-23,5,4,5,2,4,4
CFB009252,C081,2024-04-23,5,5,5,5,4,4
CFB009253,C060,2024-04-23,3,3,3,4,4,5
CFB009254,C020,2024-04-23,4,5,5,4,5,5
CFB009255,C031,2024-04-23,4,5,4,5,3,4
CFB009256,C004,2024-04-23,4,4,4,5,3,5
CFB009257,C068,2024-04-23,5,5,3,5,3,4
CFB009258,C088,2024-04-23,5,3,5,4,4,5
CFB009259,C080,2024-04-24,5,5,5,5,5,5
CFB009260,C024,2024-04-24,5,4,5,5,2,4
CFB009261,C034,2024-04-24,4,4,3,4,3,4
CFB009262,C043,2024-04-24,4,4,3,4,4,3
CFB009263,C032,2024-04-24,5,4,4,2,2,3
CFB009264,C059,2024-04-24,5,4,5,4,3,5
CFB009265,C032,2024-04-24,4,4,5,3,3,5
CFB009266,C089,2024-04-24,3,4,4,4,3,5
CFB009267,C066,2024-04-24,5,4,5,5,3,5
CFB009268,C063,2024-04-24,4,3,5,4,3,5
CFB009269,C017,2024-04-24,5,5,5,5,3,4
CFB009270,C075,2024-04-24,3,2,4,4,4,4
CFB009271,C021,2024-04-24,4,4,5,4,3,4
CFB009272,C089,2024-04-24,5,4,3,5,3,5
CFB009273,C088,2024-04-24,4,5,3,4,3,5
CFB009274,C068,2024-04-24,3,3,4,4,4,2
CFB009275,C089,2024-04-24,5,4,5,5,4,5
CFB009276,C004,2024-04-24,5,4,2,4,2,3
CFB009277,C046,2024-04-24,4,3,2,5,2,4
CFB009278,C015,2024-04-24,3,3,5,5,4,3
CFB009279,C010,2024-04-24,5,3,4,5,3,4
CFB009280,C069,2024-04-24,5,5,2,5,4,5
CFB009281,C002,2024-04-24,5,4,4,3,5,4
CFB009282,C040,2024-04-24,5,5,4,5,5,4
CFB009283,C017,2024-04-24,3,3,2,5,4,5
CFB009284,C080,2024-04-25,4,5,5,5,2,4
CFB009285,C069,2024-04-25,5,3,4,3,2,4
CFB009286,C030,2024-04-25,5,3,5,4,3,3
CFB009287,C044,2024-04-25,4,5,2,4,2,5
CFB009288,C030,2024-04-25,5,3,3,4,4,3
CFB009289,C051,2024-04-25,5,4,5,4,2,4
CFB009290,C007,2024-04-25,4,3,3,4,3,4
CFB009291,C015,2024-04-25,4,5,3,5,4,5
CFB009292,C066,2024-04-25,5,3,5,3,4,3
CFB009293,C056,2024-04-25,4,4,5,5,2,4
CFB009294,C027,2024-04-25,5,3,4,5,4,5
CFB009295,C086,2024-04-25,4,4,5,3,4,3
CFB009296,C075,2024-04-25,4,3,4,5,2,2
CFB009297,C006,2024-04-25,4,3,4,4,3,4
CFB009298,C045,2024-04-25,5,5,5,5,4,4
CFB009299,C079,2024-04-25,5,5,4,5,3,4
CFB009300,C032,2024-04-25,5,5,4,4,4,2
CFB009301,C054,2024-04-25,4,4,5,4,4,5
CFB009302,C077,2024-04-25,5,5,5,5,4,3
CFB009303,C073,2024-04-25,5,4,4,3,4,4
CFB009304,C054,2024-04-25,4,5,3,4,5,3
CFB009305,C030,2024-04-25,4,3,3,4,3,3
CFB009306,C085,2024-04-25,5,4,4,4,3,4
CFB009307,C040,2024-04-25,3,3,4,5,5,4
CFB009308,C037,2024-04-25,4,4,5,5,2,4
CFB009309,C070,2024-04-25,5,3,4,4,2,3
CFB009310,C073,2024-04-25,5,5,4,5,3,4
CFB009311,C081,2024-04-25,3,5,5,5,2,5
CFB009312,C013,2024-04-25,5,4,5,5,3,4
CFB009313,C021,2024-04-25,3,3,3,5,3,3
CFB009314,C068,2024-04-25,5,5,5,4,5,4
CFB009315,C085,2024-04-25,5,4,3,3,2,5
CFB009316,C081,2024-04-25,5,4,5,5,1,5
CFB009317,C060,2024-04-25,4,5,5,4,3,5
CFB009318,C008,2024-04-26,3,4,4,5,1,3
CFB009319,C002,2024-04-26,4,3,3,4,4,3
CFB009320,C016,2024-04-26,4,5,4,5,5,5
CFB009321,C034,2024-04-26,4,4,3,4,2,5
CFB009322,C062,2024-04-26,5,4,4,3,3,4
CFB009323,C006,2024-04-26,5,5,5,3,2,5
CFB009324,C077,2024-04-26,5,4,4,4,4,5
CFB009325,C055,2024-04-26,3,4,5,4,2,4
CFB009326,C085,2024-04-26,4,4,3,5,3,4
CFB009327,C073,2024-04-26,5,4,4,5,3,5
CFB009328,C013,2024-04-26,5,4,4,4,1,5
CFB009329,C070,2024-04-26,3,2,5,4,2,3
CFB009330,C055,2024-04-26,4,3,3,4,5,3
CFB009331,C069,2024-04-26,5,4,4,4,3,5
CFB009332,C077,2024-04-26,4,4,5,3,4,3
CFB009333,C045,2024-04-26,4,4,2,5,3,5
CFB009334,C079,2024-04-26,5,5,5,5,3,5
CFB009335,C084,2024-04-26,5,3,5,5,4,3
CFB009336,C067,2024-04-26,4,4,3,4,4,4
CFB009337,C070,2024-04-26,3,4,4,4,2,3
CFB009338,C073,2024-04-26,4,5,5,5,4,3
CFB009339,C069,2024-04-26,5,5,5,5,2,5
CFB009340,C063,2024-04-26,3,4,4,4,5,2
CFB009341,C030,2024-04-26,4,3,3,3,3,3
CFB009342,C031,2024-04-26,4,2,3,5,1,4
CFB009343,C030,2024-04-26,4,4,4,5,4,4
CFB009344,C020,2024-04-26,4,4,5,5,5,4
CFB009345,C035,2024-04-26,5,3,2,5,5,5
CFB009346,C065,2024-04-27,5,4,4,4,3,3
CFB009347,C067,2024-04-27,2,3,5,5,3,3
CFB009348,C087,2024-04-27,4,5,4,4,3,5
CFB009349,C054,2024-04-27,5,3,5,5,3,4
CFB009350,C063,2024-04-27,5,5,4,5,2,4
CFB009351,C051,2024-04-27,4,3,4,4,3,5
CFB009352,C067,2024-04-27,5,3,5,4,4,4
CFB009353,C068,2024-04-27,4,5,4,5,3,4
CFB009354,C073,2024-04-27,5,4,3,5,3,4
CFB009355,C045,2024-04-27,4,4,4,5,4,5
CFB009356,C038,2024-04-27,4,3,4,4,3,4
CFB009357,C027,2024-04-27,4,4,5,5,4,5
CFB009358,C013,2024-04-27,4,2,5,5,3,5
CFB009359,C087,2024-04-27,4,4,4,4,4,5
CFB009360,C081,2024-04-27,5,5,4,3,3,4
CFB009361,C039,2024-04-27,5,3,5,4,2,3
CFB009362,C013,2024-04-27,4,4,5,3,3,5
CFB009363,C002,2024-04-27,5,4,5,5,3,5
CFB009364,C040,2024-04-27,5,5,4,4,3,5
CFB009365,C062,2024-04-27,5,4,4,5,4,5
CFB009366,C088,2024-04-27,4,4,2,5,4,4
CFB009367,C089,2024-04-27,5,4,5,3,5,5
CFB009368,C055,2024-04-27,3,3,5,5,3,5
CFB009369,C046,2024-04-27,3,4,3,4,2,4
CFB009370,C010,2024-04-27,3,4,4,4,4,4
CFB009371,C078,2024-04-27,4,4,2,5,5,3
CFB009372,C038,2024-04-27,5,5,5,5,3,3
CFB009373,C085,2024-04-27,4,3,5,5,4,3
CFB009374,C037,2024-04-27,5,1,4,2,2,4
CFB009375,C020,2024-04-27,5,5,4,5,3,4
CFB009376,C044,2024-04-27,3,5,4,3,2,4
CFB009377,C061,2024-04-27,3,4,5,4,2,3
CFB009378,C021,2024-04-27,4,5,4,5,4,4
CFB009379,C077,2024-04-27,4,5,4,5,5,4
CFB009380,C074,2024-04-27,4,4,4,3,3,4
CFB009381,C002,2024-04-27,4,3,3,3,3,3
CFB009382,C080,2024-04-27,5,5,4,4,2,5
CFB009383,C063,2024-04-28,5,5,4,5,4,5
CFB009384,C030,2024-04-28,5,3,3,4,5,3
CFB009385,C081,2024-04-28,5,5,3,5,4,2
CFB009386,C055,2024-04-28,5,5,5,5,4,5
CFB009387,C039,2024-04-28,3,3,4,5,1,2
CFB009388,C054,2024-04-28,4,5,4,4,4,3
CFB009389,C047,2024-04-28,5,4,5,5,5,4
CFB009390,C061,2024-04-28,5,4,4,3,1,5
CFB009391,C059,2024-04-28,5,3,5,3,3,4
CFB009392,C032,2024-04-28,3,4,4,5,2,4
CFB009393,C078,2024-04-28,5,3,3,2,2,3
CFB009394,C069,2024-04-28,5,5,4,5,5,5
CFB009395,C079,2024-04-28,5,3,4,4,4,5
CFB009396,C089,2024-04-28,5,4,3,5,3,5
CFB009397,C030,2024-04-28,3,4,4,5,3,4
CFB009398,C077,2024-04-28,4,5,3,4,3,2
CFB009399,C075,2024-04-28,3,4,3,4,3,3
CFB009400,C037,2024-04-28,4,4,3,2,2,3
CFB009401,C046,2024-04-28,4,5,3,4,5,4
CFB009402,C034,2024-04-28,5,4,3,3,4,5
CFB009403,C031,2024-04-28,3,3,5,4,4,3
CFB009404,C037,2024-04-28,5,4,5,5,4,4
CFB009405,C074,2024-04-28,5,4,4,5,2,3
CFB009406,C006,2024-04-28,4,5,3,3,4,3
CFB009407,C054,2024-04-28,5,5,4,4,3,5
CFB009408,C059,2024-04-28,5,5,5,5,4,5
CFB009409,C036,2024-04-28,5,4,4,5,5,5
CFB009410,C006,2024-04-28,4,4,3,5,3,4
CFB009411,C080,2024-04-28,4,4,5,3,4,4
CFB009412,C056,2024-04-28,4,4,4,5,3,3
CFB009413,C036,2024-04-28,5,4,3,5,3,3
CFB009414,C031,2024-04-29,4,4,3,5,2,3
CFB009415,C087,2024-04-29,5,5,5,5,3,4
CFB009416,C077,2024-04-29,4,5,4,2,5,4
CFB009417,C035,2024-04-29,4,5,3,4,5,5
CFB009418,C013,2024-04-29,4,4,2,4,3,3
CFB009419,C087,2024-04-29,5,5,3,4,4,5
CFB009420,C036,2024-04-29,5,4,3,5,1,5
CFB009421,C078,2024-04-29,4,4,4,5,4,4
CFB009422,C063,2024-04-29,3,4,3,3,3,4
CFB009423,C080,2024-04-29,5,4,4,4,3,3
CFB009424,C018,2024-04-29,5,4,5,5,4,4
CFB009425,C066,2024-04-29,5,5,4,3,3,4
CFB009426,C007,2024-04-29,3,5,4,3,4,4
CFB009427,C016,2024-04-29,5,5,3,5,4,5
CFB009428,C070,2024-04-29,3,5,4,4,2,5
CFB009429,C055,2024-04-29,4,4,3,4,3,3
CFB009430,C055,2024-04-29,3,5,2,5,2,5
CFB009431,C087,2024-04-29,5,5,3,4,5,3
CFB009432,C006,2024-04-29,4,5,5,2,3,4
CFB009433,C067,2024-04-29,3,4,4,2,2,3
CFB009434,C043,2024-04-29,4,5,4,5,3,5
CFB009435,C040,2024-04-29,4,3,4,4,4,4
CFB009436,C056,2024-04-29,4,3,5,3,1,3
CFB009437,C046,2024-04-29,4,3,5,4,3,5
CFB009438,C077,2024-04-29,3,4,5,2,3,3
CFB009439,C030,2024-04-30,4,5,5,4,3,4
CFB009440,C089,2024-04-30,5,3,5,4,4,4
CFB009441,C084,2024-04-30,5,5,3,5,4,4
CFB009442,C046,2024-04-30,4,5,4,4,2,4
CFB009443,C017,2024-04-30,4,4,4,2,4,4
CFB009444,C008,2024-04-30,4,4,4,4,4,4
CFB009445,C086,2024-04-30,4,4,5,3,3,5
CFB009446,C043,2024-04-30,3,5,3,5,5,3
CFB009447,C030,2024-04-30,5,4,5,4,2,4
CFB009448,C074,2024-04-30,5,5,5,5,4,3
CFB009449,C044,2024-04-30,3,3,4,3,4,3
CFB009450,C051,2024-04-30,4,5,5,4,3,5
CFB009451,C065,2024-04-30,4,4,3,3,2,5
CFB009452,C004,2024-04-30,5,5,4,5,3,5
CFB009453,C035,2024-04-30,5,5,4,5,5,3
CFB009454,C027,2024-04-30,4,3,4,5,2,4
CFB009455,C074,2024-04-30,5,4,3,5,2,2
CFB009456,C040,2024-04-30,4,3,2,4,3,4
CFB009457,C043,2024-04-30,5,5,5,5,4,5
CFB009458,C070,2024-04-30,2,5,4,4,2,5
CFB009459,C060,2024-04-30,4,4,5,3,4,5
CFB009460,C018,2024-04-30,3,3,5,4,3,5
CFB009461,C088,2024-04-30,5,5,5,5,4,5
CFB009462,C086,2024-04-30,4,3,5,5,4,5
CFB009463,C084,2024-04-30,3,5,4,5,3,5
CFB009464,C018,2024-04-30,4,3,3,4,2,4
CFB009465,C085,2024-04-30,5,5,5,5,3,5
CFB009466,C047,2024-04-30,3,3,4,5,5,5
CFB009467,C030,2024-04-30,5,4,4,4,4,5
CFB009468,C004,2024-05-01,4,4,3,5,3,4
CFB009469,C077,2024-05-01,3,3,3,4,3,3
CFB009470,C054,2024-05-01,4,4,4,4,4,5
CFB009471,C035,2024-05-01,5,2,4,4,4,5
