FeedbackID,LabID,SystemPerformance,SystemAvailability,InternetConnectivity,EquipmentAvailability,LabMaterialAvailability,StaffAvailability,TechnicalSupport,LabCleanliness,SeatingAndSpace,LabSafety,Date
LFB004105,L023,5,5,4,5,5,4,4,3,4,5,2024-04-21
LFB004106,L020,3,5,4,4,5,5,4,4,5,4,2024-04-21
LFB004107,L017,4,4,4,4,4,4,2,3,4,5,2024-04-21
LFB004108,L010,5,3,4,5,4,4,3,5,4,5,2024-04-21
LFB004109,L004,3,4,4,4,5,3,3,4,3,4,2024-04-21
LFB004110,L024,4,4,4,5,2,5,5,4,4,2,2024-04-21
LFB004111,L015,3,4,4,4,2,4,4,3,4,5,2024-04-21
LFB004112,L007,3,4,3,2,4,4,4,3,5,5,2024-04-21
LFB004113,L014,5,4,4,3,3,3,4,4,5,4,2024-04-21
LFB004114,L011,5,5,4,3,3,5,4,4,5,5,2024-04-22
LFB004115,L010,5,5,5,3,4,4,4,5,5,5,2024-04-22
LFB004116,L025,4,4,3,3,2,2,2,3,4,4,2024-04-22
LFB004117,L010,3,4,5,4,4,4,4,4,4,4,2024-04-22
LFB004118,L008,4,5,4,5,4,5,4,5,5,5,2024-04-22
LFB004119,L006,5,5,4,3,5,5,4,4,4,4,2024-04-22
LFB004120,L022,5,4,5,3,5,4,4,3,4,5,2024-04-22
LFB004121,L020,4,3,5,3,5,4,3,4,3,4,2024-04-22
LFB004122,L021,4,5,4,4,4,3,5,5,5,5,2024-04-22
LFB004123,L020,3,3,3,3,4,5,4,5,4,5,2024-04-22
LFB004124,L015,4,3,3,5,5,4,4,5,4,4,2024-04-22
LFB004125,L021,5,3,3,3,4,5,3,2,4,5,2024-04-23
LFB004126,L021,5,5,5,5,4,5,5,5,5,5,2024-04-23
LFB004127,L012,4,4,5,3,4,3,3,5,4,3,2024-04-23
LFB004128,L008,5,4,4,2,5,5,5,5,4,3,2024-04-23
LFB004129,L013,4,3,4,3,3,4,3,4,3,5,2024-04-23
LFB004130,L001,4,4,5,3,4,5,2,4,3,4,2024-04-23
LFB004131,L001,3,4,2,3,4,3,4,4,4,5,2024-04-23
LFB004132,L025,4,5,3,5,3,4,3,5,5,4,2024-04-23
LFB004133,L011,4,3,4,3,4,4,5,3,3,4,2024-04-23
LFB004134,L023,3,4,4,5,5,4,4,5,4,3,2024-04-23
LFB004135,L026,3,4,3,3,3,4,2,4,5,4,2024-04-23
LFB004136,L011,5,5,4,4,4,4,4,3,5,2,2024-04-23
LFB004137,L010,3,4,3,4,5,4,5,5,2,5,2024-04-23
LFB004138,L020,4,5,5,4,5,5,5,4,5,4,2024-04-23
LFB004139,L013,3,3,3,4,4,4,4,4,3,3,2024-04-23
LFB004140,L001,5,5,4,5,2,4,4,5,5,5,2024-04-24
LFB004141,L012,3,4,2,4,4,4,5,3,5,4,2024-04-24
LFB004142,L003,5,3,5,4,4,5,5,4,4,4,2024-04-24
LFB004143,L011,4,4,3,3,3,5,5,4,5,3,2024-04-24
LFB004144,L025,4,3,2,3,4,3,3,4,3,5,2024-04-24
LFB004145,L010,5,5,4,5,4,5,5,5,4,5,2024-04-24
LFB004146,L010,3,5,4,3,3,5,3,3,4,4,2024-04-24
LFB004147,L017,4,3,4,5,5,3,4,4,4,3,2024-04-24
LFB004148,L019,5,5,5,5,5,5,5,5,5,5,2024-04-24
LFB004149,L004,5,4,4,3,3,3,4,4,3,3,2024-04-24
LFB004150,L022,5,4,4,4,4,4,4,3,3,4,2024-04-24
LFB004151,L001,3,3,3,5,5,4,4,4,4,3,2024-04-24
LFB004152,L021,3,4,3,2,3,3,3,3,4,4,2024-04-24
LFB004153,L005,4,5,4,5,4,5,3,5,5,4,2024-04-25
LFB004154,L020,4,5,4,3,4,5,4,5,4,3,2024-04-25
LFB004155,L012,4,5,3,5,4,4,4,4,5,5,2024-04-25
LFB004156,L004,4,2,5,3,5,4,4,5,5,5,2024-04-25
LFB004157,L024,5,3,4,4,4,5,4,4,4,4,2024-04-25
LFB004158,L004,5,4,5,4,5,5,5,4,5,5,2024-04-26
LFB004159,L004,4,5,5,4,5,5,3,5,4,5,2024-04-26
LFB004160,L007,3,4,3,3,4,5,3,4,5,4,2024-04-26
LFB004161,L013,4,4,4,5,4,5,4,5,4,5,2024-04-26
LFB004162,L017,5,4,4,4,4,3,4,5,5,4,2024-04-26
LFB004163,L013,5,4,3,5,2,4,4,4,3,4,2024-04-26
LFB004164,L016,5,5,5,5,4,5,5,5,3,3,2024-04-26
LFB004165,L021,4,4,5,4,4,4,4,4,3,3,2024-04-26
LFB004166,L013,4,4,5,4,4,2,5,3,3,5,2024-04-26
LFB004167,L024,4,4,4,4,5,4,5,5,4,4,2024-04-26
LFB004168,L001,5,3,4,4,4,5,5,4,4,5,2024-04-26
LFB004169,L013,5,4,5,5,4,5,5,4,3,4,2024-04-26
LFB004170,L024,3,4,5,3,5,4,3,2,4,3,2024-04-26
LFB004171,L005,3,5,5,5,3,4,4,4,4,4,2024-04-26
LFB004172,L011,3,3,4,5,3,5,4,5,3,5,2024-04-26
LFB004173,L002,4,5,4,4,4,4,5,5,4,4,2024-04-26
LFB004174,L026,2,3,4,3,4,3,4,5,4,5,2024-04-26
LFB004175,L021,3,4,3,3,4,5,5,4,4,5,2024-04-27
LFB004176,L013,4,3,4,4,4,4,3,3,2,4,2024-04-27
LFB004177,L008,4,5,4,4,5,5,4,5,5,5,2024-04-27
LFB004178,L023,3,4,3,5,4,5,3,5,3,5,2024-04-27
LFB004179,L026,5,5,5,5,5,3,5,4,5,5,2024-04-27
LFB004180,L025,4,4,3,4,2,4,5,5,5,3,2024-04-27
LFB004181,L006,3,5,4,5,5,4,2,5,5,5,2024-04-27
LFB004182,L015,4,4,3,3,3,5,4,5,5,5,2024-04-27
LFB004183,L001,4,4,4,4,4,4,3,4,3,5,2024-04-27
LFB004184,L001,4,3,4,4,4,4,3,5,3,2,2024-04-27
LFB004185,L001,5,4,5,5,4,5,5,5,5,5,2024-04-27
LFB004186,L002,4,3,4,3,5,4,4,4,4,5,2024-04-27
LFB004187,L020,4,3,4,4,3,4,5,4,3,4,2024-04-28
LFB004188,L014,3,5,4,5,5,5,5,4,4,5,2024-04-28
LFB004189,L014,2,4,3,5,4,3,5,3,5,3,2024-04-28
LFB004190,L022,4,4,4,5,3,5,5,5,5,5,2024-04-28
LFB004191,L013,3,3,4,3,3,2,4,3,3,3,2024-04-28
LFB004192,L020,4,3,3,5,4,3,3,2,4,5,2024-04-28
LFB004193,L024,3,5,5,5,5,4,3,4,4,5,2024-04-28
LFB004194,L024,3,5,2,5,4,3,4,3,5,4,2024-04-28
LFB004195,L016,4,3,3,3,4,3,3,2,2,2,2024-04-28
LFB004196,L017,3,3,3,3,4,4,3,3,3,3,2024-04-29
LFB004197,L012,4,5,4,5,4,4,3,3,4,4,2024-04-29
LFB004198,L011,4,3,4,3,5,4,4,2,4,4,2024-04-29
LFB004199,L019,4,4,4,4,4,5,3,5,5,4,2024-04-29
LFB004200,L024,4,3,4,5,5,3,4,5,4,2,2024-04-29
LFB004201,L014,5,4,5,4,5,5,5,5,5,5,2024-04-29
LFB004202,L002,3,3,4,3,4,4,3,5,5,4,2024-04-29
LFB004203,L008,5,2,5,5,4,4,4,5,3,4,2024-04-29
LFB004204,L001,3,4,4,4,3,5,2,4,5,5,2024-04-29
LFB004205,L016,3,4,4,5,3,5,5,4,5,4,2024-04-29
LFB004206,L023,4,3,4,3,4,5,5,5,4,3,2024-04-29
LFB004207,L023,2,4,3,2,3,3,3,2,3,5,2024-04-29
LFB004208,L020,5,3,5,4,4,4,4,5,4,4,2024-04-29
LFB004209,L014,2,4,3,3,3,3,3,3,3,4,2024-04-29
LFB004210,L011,4,2,2,3,4,4,4,5,5,5,2024-04-29
LFB004211,L016,3,3,5,4,3,4,5,4,4,4,2024-04-29
LFB004212,L013,4,4,3,5,4,4,5,4,4,4,2024-04-29
LFB004213,L016,5,4,3,3,5,5,5,4,4,5,2024-04-30
LFB004214,L010,4,4,3,4,4,5,5,5,5,5,2024-04-30
LFB004215,L002,5,3,4,3,4,5,4,4,4,5,2024-04-30
LFB004216,L004,3,4,5,5,5,4,5,4,4,4,2024-04-30
LFB004217,L020,4,4,4,4,3,5,5,3,3,4,2024-04-30
LFB004218,L025,3,5,5,5,4,4,4,4,5,4,2024-04-30
LFB004219,L010,4,4,4,4,4,5,4,5,4,5,2024-04-30
LFB004220,L025,4,4,2,5,3,3,4,5,4,5,2024-04-30
LFB004221,L003,3,4,4,5,4,5,4,5,4,5,2024-04-30
LFB004222,L003,5,5,3,4,5,5,5,5,3,5,2024-04-30
LFB004223,L007,5,4,2,5,4,3,4,5,4,5,2024-04-30
LFB004224,L006,4,3,3,4,5,4,4,3,4,5,2024-04-30
LFB004225,L012,3,5,5,4,3,2,3,3,4,5,2024-04-30
LFB004226,L025,3,4,5,5,3,4,4,4,4,5,2024-04-30
LFB004227,L022,3,4,4,5,4,5,4,2,3,5,2024-04-30
LFB004228,L023,3,5,4,4,5,4,4,4,4,3,2024-04-30
LFB004229,L012,5,5,4,4,5,4,5,5,5,4,2024-05-01
LFB004230,L010,4,4,3,3,3,3,3,5,5,4,2024-05-01
LFB004231,L023,5,3,5,3,3,3,5,3,4,4,2024-05-01
LFB004232,L010,3,4,4,5,4,4,3,4,3,3,2024-05-01
LFB004233,L010,3,5,3,4,4,5,5,3,3,4,2024-05-01
LFB004234,L019,2,4,3,5,4,5,5,3,3,4,2024-05-01
LFB004235,L003,3,4,4,4,3,2,4,4,3,2,2024-05-01
LFB004236,L011,4,2,3,3,4,5,3,2,4,3,2024-05-01
LFB004237,L021,3,3,4,5,3,2,4,4,3,4,2024-05-02
LFB004238,L025,3,5,3,4,4,5,5,5,5,4,2024-05-02
LFB004239,L001,4,3,5,5,5,4,5,4,5,5,2024-05-02
LFB004240,L008,4,4,3,5,3,4,4,4,5,3,2024-05-02
LFB004241,L023,5,5,2,5,3,3,4,5,4,4,2024-05-02
LFB004242,L024,3,3,4,4,4,5,2,5,5,4,2024-05-02
LFB004243,L002,5,5,4,4,5,5,5,5,5,4,2024-05-02
LFB004244,L013,5,5,4,4,4,3,2,5,4,5,2024-05-02
LFB004245,L013,5,4,4,4,4,3,4,2,5,5,2024-05-02
LFB004246,L014,3,3,3,3,4,5,3,4,5,3,2024-05-02
LFB004247,L014,5,4,5,4,5,5,3,4,4,5,2024-05-03
LFB004248,L020,4,4,4,4,5,5,4,5,5,5,2024-05-03
LFB004249,L022,4,5,4,5,4,5,4,4,5,4,2024-05-03
LFB004250,L026,4,4,2,5,5,5,3,5,4,5,2024-05-03
LFB004251,L010,5,5,5,3,4,5,4,5,4,5,2024-05-03
LFB004252,L001,5,5,3,2,2,4,3,2,4,3,2024-05-03
LFB004253,L018,4,4,3,4,4,4,4,3,4,5,2024-05-03
LFB004254,L013,5,5,5,5,5,5,4,5,5,5,2024-05-03
LFB004255,L022,5,4,4,5,5,4,3,3,5,4,2024-05-03
LFB004256,L016,2,2,4,3,4,4,5,3,4,4,2024-05-03
LFB004257,L017,2,5,5,4,4,5,4,3,4,4,2024-05-03
LFB004258,L001,5,4,3,4,5,4,2,5,3,5,2024-05-03
LFB004259,L026,4,4,5,4,4,4,4,5,3,5,2024-05-03
LFB004260,L021,5,5,2,3,5,5,2,2,4,4,2024-05-03
LFB004261,L013,4,5,2,4,4,4,5,5,4,4,2024-05-04
LFB004262,L007,4,3,3,5,4,4,5,5,4,5,2024-05-04
LFB004263,L021,3,3,3,2,3,4,3,4,3,4,2024-05-04
LFB004264,L024,4,4,4,4,4,4,4,4,3,4,2024-05-04
LFB004265,L024,4,5,3,5,5,5,5,4,5,5,2024-05-04
LFB004266,L021,5,5,5,3,3,5,4,5,5,5,2024-05-04
LFB004267,L022,2,5,5,4,4,4,3,5,3,4,2024-05-04
LFB004268,L025,4,5,4,4,4,4,3,5,4,5,2024-05-04
LFB004269,L012,5,3,3,5,4,4,4,4,5,5,2024-05-04
LFB004270,L026,4,5,4,3,5,5,4,4,5,5,2024-05-04
LFB004271,L020,4,5,4,4,3,5,4,5,4,5,2024-05-04
LFB004272,L011,5,4,3,5,5,4,4,4,4,5,2024-05-04
LFB004273,L021,3,4,2,4,4,4,4,5,2,3,2024-05-04
LFB004274,L018,4,4,3,2,2,1,4,3,2,4,2024-05-04
LFB004275,L008,2,3,2,4,4,3,3,5,3,2,2024-05-04
LFB004276,L019,5,4,5,4,4,4,5,5,5,3,2024-05-04
LFB004277,L007,5,5,5,3,5,5,3,3,5,5,2024-05-05
LFB004278,L010,4,3,3,4,3,4,5,5,4,4,2024-05-05
LFB004279,L019,4,5,3,3,5,3,5,4,5,4,2024-05-05
LFB004280,L013,2,4,4,3,4,5,3,4,5,5,2024-05-05
LFB004281,L001,4,4,2,5,3,2,5,4,4,5,2024-05-05
LFB004282,L011,5,3,4,5,5,4,3,4,5,3,2024-05-05
LFB004283,L007,5,3,4,5,5,3,4,5,5,5,2024-05-05
LFB004284,L005,3,4,5,4,4,4,2,2,2,5,2024-05-05
LFB004285,L025,4,5,3,5,4,4,4,4,4,4,2024-05-05
LFB004286,L010,5,4,4,5,4,4,4,4,4,3,2024-05-05
LFB004287,L024,4,5,5,4,5,5,5,5,4,5,2024-05-05
LFB004288,L024,5,5,4,5,5,5,5,5,3,2,2024-05-05
LFB004289,L025,4,4,4,4,5,5,5,5,4,4,2024-05-05
LFB004290,L003,5,3,3,4,4,4,3,5,5,5,2024-05-05
LFB004291,L012,5,4,2,4,4,2,3,4,3,5,2024-05-06
LFB004292,L004,3,3,4,5,3,4,4,5,5,4,2024-05-06
LFB004293,L021,2,5,4,4,4,4,3,4,5,5,2024-05-06
LFB004294,L008,5,5,5,4,2,2,5,4,4,5,2024-05-06
LFB004295,L016,4,4,4,4,3,5,4,2,4,4,2024-05-06
LFB004296,L004,3,3,4,4,3,4,3,3,5,5,2024-05-06
LFB004297,L006,3,5,5,4,3,4,3,3,5,5,2024-05-06
LFB004298,L011,4,5,4,3,4,3,4,3,4,5,2024-05-06
LFB004299,L014,5,3,5,4,5,4,5,4,5,5,2024-05-06
LFB004300,L022,4,4,2,4,4,4,3,4,3,5,2024-05-06
LFB004301,L019,5,5,4,3,4,5,4,3,5,3,2024-05-07
LFB004302,L008,4,2,2,5,4,3,3,4,5,3,2024-05-07
LFB004303,L022,5,5,5,4,5,5,5,4,4,5,2024-05-07
LFB004304,L022,4,3,4,4,4,4,4,5,5,4,2024-05-07
LFB004305,L010,3,3,3,4,3,4,3,3,2,2,2024-05-07
LFB004306,L021,5,4,2,3,5,5,3,5,3,4,2024-05-07
LFB004307,L005,4,5,5,5,5,5,4,4,4,5,2024-05-07
LFB004308,L014,5,3,3,5,4,4,3,4,5,3,2024-05-07
LFB004309,L025,4,3,4,4,4,4,5,4,5,5,2024-05-07
LFB004310,L020,3,3,4,4,5,3,4,4,4,4,2024-05-07
LFB004311,L011,3,4,3,4,2,4,3,2,5,3,2024-05-07
LFB004312,L014,5,5,4,5,4,5,5,5,4,5,2024-05-07
LFB004313,L021,5,4,5,4,4,5,5,4,3,2,2024-05-07
LFB004314,L021,5,3,2,4,4,5,4,5,4,4,2024-05-07
LFB004315,L001,5,3,2,4,4,4,3,5,4,5,2024-05-07
LFB004316,L013,2,4,3,4,3,4,2,3,4,3,2024-05-08
LFB004317,L017,3,4,4,4,4,3,3,3,5,4,2024-05-08
LFB004318,L026,5,4,5,5,2,2,3,4,4,5,2024-05-08
LFB004319,L002,5,4,3,4,5,5,4,5,2,4,2024-05-08
LFB004320,L010,5,5,4,4,4,4,4,3,5,5,2024-05-08
LFB004321,L002,5,3,4,3,5,4,4,4,5,4,2024-05-08
LFB004322,L026,5,2,5,4,5,3,5,4,3,4,2024-05-08
LFB004323,L023,4,3,2,4,3,3,4,3,3,3,2024-05-08
LFB004324,L025,3,4,4,5,4,2,5,5,5,5,2024-05-08
LFB004325,L008,4,4,5,3,4,3,4,4,4,4,2024-05-08
LFB004326,L003,3,4,3,3,4,4,4,3,5,4,2024-05-09
LFB004327,L012,3,5,2,5,4,3,3,5,3,4,2024-05-09
LFB004328,L024,5,3,4,5,4,4,5,5,4,5,2024-05-09
LFB004329,L020,3,5,4,5,4,4,5,5,4,4,2024-05-09
LFB004330,L003,5,5,4,5,3,5,4,4,3,5,2024-05-09
LFB004331,L001,2,5,4,4,3,3,5,4,4,4,2024-05-09
LFB004332,L015,3,4,3,5,5,5,4,5,5,4,2024-05-09
LFB004333,L011,4,5,2,4,5,3,4,5,3,3,2024-05-09
LFB004334,L004,4,5,4,5,4,4,5,5,5,5,2024-05-09
LFB004335,L019,4,3,2,3,5,3,3,3,3,4,2024-05-09
LFB004336,L026,5,4,3,4,4,4,5,5,4,4,2024-05-09
LFB004337,L016,3,4,4,5,5,5,5,5,5,5,2024-05-09
LFB004338,L004,2,4,3,2,3,3,4,4,2,3,2024-05-10
LFB004339,L007,3,3,3,4,5,4,5,4,4,3,2024-05-10
LFB004340,L022,4,4,3,5,3,4,3,4,2,3,2024-05-10
LFB004341,L023,5,5,4,5,5,5,5,4,4,5,2024-05-10
LFB004342,L010,4,5,4,4,4,5,4,4,3,3,2024-05-10
LFB004343,L014,5,5,5,5,3,4,4,5,3,3,2024-05-10
LFB004344,L010,5,3,3,3,4,5,3,5,4,4,2024-05-10
LFB004345,L003,2,3,3,3,4,3,4,4,5,3,2024-05-10
LFB004346,L025,4,5,4,4,4,5,3,5,3,5,2024-05-10
LFB004347,L022,4,5,4,3,5,5,3,5,3,3,2024-05-10
LFB004348,L007,3,3,3,4,4,3,4,4,2,3,2024-05-10
LFB004349,L024,3,3,4,4,4,4,4,5,4,5,2024-05-10
LFB004350,L003,2,3,2,4,5,5,4,3,5,4,2024-05-11
LFB004351,L016,5,4,5,5,4,5,4,5,5,5,2024-05-11
LFB004352,L014,3,5,4,5,3,4,4,5,4,5,2024-05-11
LFB004353,L013,3,4,5,3,3,3,4,3,4,2,2024-05-11
LFB004354,L026,4,5,5,4,4,4,4,5,5,4,2024-05-11
LFB004355,L005,4,5,3,4,4,3,4,5,4,4,2024-05-11
LFB004356,L001,5,5,4,5,3,3,5,5,5,3,2024-05-11
LFB004357,L023,4,3,4,4,4,4,3,4,4,5,2024-05-11
LFB004358,L012,3,4,4,3,3,4,3,4,4,4,2024-05-11
LFB004359,L017,4,2,4,4,5,4,4,3,4,4,2024-05-12
LFB004360,L022,5,5,4,4,5,5,5,4,3,5,2024-05-12
LFB004361,L005,5,4,4,4,5,4,3,4,4,5,2024-05-12
LFB004362,L014,4,4,5,3,4,5,3,5,5,5,2024-05-12
LFB004363,L019,5,4,3,4,5,5,5,4,5,5,2024-05-12
LFB004364,L007,5,5,4,4,5,5,5,5,5,5,2024-05-12
LFB004365,L014,3,5,3,5,4,5,3,5,5,4,2024-05-12
LFB004366,L010,3,4,4,4,5,5,4,4,4,5,2024-05-12
LFB004367,L021,3,2,3,5,3,3,4,3,3,4,2024-05-12
LFB004368,L002,5,3,4,2,3,4,2,3,4,4,2024-05-12
LFB004369,L010,4,3,4,5,5,2,3,4,5,4,2024-05-12
LFB004370,L022,3,3,2,4,5,4,4,4,4,5,2024-05-12
LFB004371,L025,5,5,4,3,5,4,5,5,3,5,2024-05-12
LFB004372,L001,3,3,4,2,5,4,3,4,5,5,2024-05-12
LFB004373,L007,5,5,4,5,5,3,5,4,3,5,2024-05-13
LFB004374,L024,4,4,5,4,4,5,3,5,5,5,2024-05-13
LFB004375,L012,4,4,5,5,5,4,2,5,4,5,2024-05-13
LFB004376,L014,4,4,4,4,2,4,2,5,4,3,2024-05-13
LFB004377,L015,3,4,3,4,4,3,3,4,5,4,2024-05-13
LFB004378,L015,3,2,3,3,3,5,2,4,3,4,2024-05-13
LFB004379,L019,3,5,3,5,4,5,5,4,5,5,2024-05-13
LFB004380,L022,4,4,4,5,5,3,5,5,3,5,2024-05-13
LFB004381,L025,3,4,4,3,3,5,2,3,3,2,2024-05-13
LFB004382,L016,4,5,4,5,5,5,4,5,5,5,2024-05-13
LFB004383,L005,4,5,2,5,4,4,3,4,4,5,2024-05-13
LFB004384,L007,3,2,4,4,3,4,3,3,5,3,2024-05-13
LFB004385,L024,4,5,4,4,4,4,5,5,4,5,2024-05-14
LFB004386,L023,4,5,4,4,4,4,3,3,3,4,2024-05-14
LFB004387,L007,5,4,4,3,3,5,4,4,3,5,2024-05-14
LFB004388,L001,5,4,3,5,4,5,4,5,5,5,2024-05-14
LFB004389,L021,3,5,5,5,5,4,5,4,5,5,2024-05-14
LFB004390,L008,5,4,3,3,5,5,5,3,4,3,2024-05-14
LFB004391,L003,4,5,3,4,4,5,4,4,4,4,2024-05-14
LFB004392,L002,4,2,4,4,3,4,3,5,3,4,2024-05-14
LFB004393,L016,4,3,3,3,4,5,5,4,4,5,2024-05-14
LFB004394,L011,3,5,3,5,3,5,4,4,4,4,2024-05-14
LFB004395,L012,3,5,3,4,5,5,4,4,5,4,2024-05-15
LFB004396,L006,5,5,3,5,5,5,5,3,5,4,2024-05-15
LFB004397,L011,4,4,4,4,5,4,5,4,5,5,2024-05-15
LFB004398,L022,1,3,5,4,3,5,4,4,5,5,2024-05-15
LFB004399,L012,3,3,2,5,4,4,4,4,4,5,2024-05-15
LFB004400,L012,5,4,4,4,5,5,5,4,5,4,2024-05-15
LFB004401,L021,3,4,2,4,4,5,2,5,3,3,2024-05-15
LFB004402,L015,4,4,4,4,3,3,3,4,4,5,2024-05-15
LFB004403,L026,3,4,4,5,4,3,5,5,4,3,2024-05-15
LFB004404,L016,3,4,5,3,3,4,4,4,5,5,2024-05-15
LFB004405,L001,5,3,4,5,5,5,4,4,4,4,2024-05-15
LFB004406,L008,3,3,4,4,4,4,4,5,4,3,2024-05-15
LFB004407,L010,5,4,4,4,3,3,4,4,5,4,2024-05-15
LFB004408,L020,2,4,4,4,4,3,3,3,3,4,2024-05-15
LFB004409,L021,3,5,4,3,3,4,2,5,3,3,2024-05-15
LFB004410,L017,5,4,2,4,2,5,5,4,4,5,2024-05-15
LFB004411,L018,3,4,4,4,4,5,3,5,4,5,2024-05-15
LFB004412,L006,5,5,4,5,5,4,4,3,4,5,2024-05-15
LFB004413,L014,4,3,5,3,3,5,3,4,4,4,2024-05-15
LFB004414,L011,2,5,4,4,4,3,4,3,4,4,2024-05-15
LFB004415,L016,5,4,5,3,4,4,4,4,4,4,2024-05-15
LFB004416,L011,4,4,4,4,4,4,5,5,5,5,2024-05-16
LFB004417,L026,3,4,5,4,4,5,5,5,5,5,2024-05-16
LFB004418,L025,5,3,3,5,4,4,2,3,3,2,2024-05-16
LFB004419,L011,4,5,3,3,4,4,4,3,4,4,2024-05-16
LFB004420,L004,5,4,4,3,4,5,4,5,4,5,2024-05-16
LFB004421,L021,4,5,4,5,5,5,5,4,5,3,2024-05-16
LFB004422,L012,3,4,4,5,5,4,4,4,4,4,2024-05-16
LFB004423,L021,3,4,4,2,4,4,5,4,4,4,2024-05-16
LFB004424,L020,3,3,5,5,3,5,5,3,4,5,2024-05-16
LFB004425,L006,4,5,5,4,4,2,4,5,3,5,2024-05-17
LFB004426,L001,4,4,3,3,4,5,4,5,3,5,2024-05-17
LFB004427,L008,5,3,4,5,4,3,5,5,4,5,2024-05-17
LFB004428,L020,4,5,4,5,4,5,5,4,5,5,2024-05-17
LFB004429,L014,5,5,4,5,5,5,5,4,4,3,2024-05-17
LFB004430,L023,5,4,5,5,4,4,3,3,5,5,2024-05-17
LFB004431,L016,3,3,5,4,2,3,4,4,3,3,2024-05-17
LFB004432,L020,4,4,5,3,5,4,3,4,3,4,2024-05-17
LFB004433,L004,4,4,4,4,3,4,4,4,4,5,2024-05-17
LFB004434,L013,4,5,4,5,4,5,5,5,3,5,2024-05-17
LFB004435,L010,4,4,4,5,4,4,5,4,3,5,2024-05-17
LFB004436,L001,4,3,5,5,4,5,4,3,3,5,2024-05-17
LFB004437,L024,4,4,4,5,3,5,2,5,4,5,2024-05-17
LFB004438,L024,4,4,4,4,4,4,5,4,5,4,2024-05-17
LFB004439,L026,3,5,5,4,3,3,4,3,3,4,2024-05-18
LFB004440,L026,3,5,3,4,3,5,4,3,5,4,2024-05-18
LFB004441,L003,3,5,5,5,5,4,3,3,4,5,2024-05-18
LFB004442,L023,5,5,5,4,5,5,5,5,5,5,2024-05-18
LFB004443,L021,2,3,4,2,4,4,2,3,4,3,2024-05-18
LFB004444,L014,5,4,3,5,3,5,5,4,4,5,2024-05-18
LFB004445,L018,4,3,4,5,4,5,5,4,4,5,2024-05-18
LFB004446,L015,4,4,4,4,5,4,4,5,3,5,2024-05-18
LFB004447,L019,5,5,4,4,4,5,5,4,4,4,2024-05-18
LFB004448,L021,4,4,3,4,5,4,3,5,3,4,2024-05-18
LFB004449,L016,3,2,4,5,3,4,4,3,4,5,2024-05-18
LFB004450,L023,5,5,3,4,4,3,5,3,4,4,2024-05-18
LFB004451,L010,3,4,4,3,3,4,3,2,3,3,2024-05-18
LFB004452,L026,4,5,5,4,3,3,5,3,3,4,2024-05-18
LFB004453,L026,3,3,3,5,5,4,3,4,3,3,2024-05-18
LFB004454,L015,3,3,3,3,4,3,2,5,4,4,2024-05-18
LFB004455,L010,4,5,4,5,5,4,4,5,5,5,2024-05-18
LFB004456,L011,4,5,4,4,5,5,5,5,5,5,2024-05-19
LFB004457,L004,4,4,5,5,4,4,4,5,3,5,2024-05-19
LFB004458,L011,4,4,5,4,5,5,5,5,3,5,2024-05-19
LFB004459,L026,4,4,5,5,5,5,3,5,4,4,2024-05-19
LFB004460,L010,5,5,3,5,5,4,5,3,4,4,2024-05-19
LFB004461,L012,4,4,5,4,3,4,3,4,3,4,2024-05-19
LFB004462,L010,4,3,4,4,3,4,4,3,5,5,2024-05-19
LFB004463,L011,4,4,2,5,5,5,5,5,4,4,2024-05-19
LFB004464,L023,4,4,5,3,2,4,5,4,4,5,2024-05-19
LFB004465,L019,4,3,3,5,5,3,5,4,4,4,2024-05-19
LFB004466,L002,3,1,2,4,4,4,4,4,4,5,2024-05-19
LFB004467,L020,2,3,3,4,4,4,2,3,4,3,2024-05-19
LFB004468,L017,2,2,4,4,4,3,3,3,5,3,2024-05-19
LFB004469,L023,4,2,3,5,5,4,5,4,3,5,2024-05-19
LFB004470,L004,5,5,4,5,5,5,4,5,4,5,2024-05-19
LFB004471,L024,3,4,3,4,5,5,4,3,3,5,2024-05-19
LFB004472,L025,3,3,3,5,3,4,5,5,4,3,2024-05-19
LFB004473,L010,3,3,4,5,5,4,5,5,5,5,2024-05-19
LFB004474,L023,3,4,4,5,4,3,3,5,5,4,2024-05-19
LFB004475,L023,4,2,2,2,4,3,4,4,2,4,2024-11-10
LFB004476,L014,5,4,4,3,4,4,2,3,5,3,2024-11-10
LFB004477,L001,5,5,4,2,3,5,5,5,4,5,2024-11-10
LFB004478,L010,4,4,3,4,3,4,4,4,4,4,2024-11-10
LFB004479,L021,3,4,3,3,2,3,4,4,4,2,2024-11-10
LFB004480,L021,5,3,5,4,4,3,4,5,4,3,2024-11-10
LFB004481,L009,4,5,3,3,4,3,3,5,4,5,2024-11-10
LFB004482,L010,3,3,3,4,3,4,4,4,5,4,2024-11-10
LFB004483,L025,4,5,4,3,4,4,3,4,4,5,2024-11-10
LFB004484,L003,3,5,4,4,5,4,4,4,4,4,2024-11-10
LFB004485,L010,4,4,2,2,3,3,4,5,3,4,2024-11-10
LFB004486,L020,5,4,4,4,5,3,5,4,5,4,2024-11-10
LFB004487,L016,5,4,3,4,4,4,4,5,4,3,2024-11-10
LFB004488,L025,5,4,3,4,4,5,5,5,5,4,2024-11-10
LFB004489,L011,3,5,4,3,4,4,5,4,5,4,2024-11-10
LFB004490,L024,5,3,5,3,5,5,4,5,3,5,2024-11-10
