Feedback_ID,Faculty_ID,Course_ID,Date,Communication,Subject_Knowledge,Interaction,Doubt_Resolution,Syllabus_Completion,Practical_Example
FB015371,F023,C024,2024-11-24,4,3,1,2,3,4
FB015372,F031,C031,2024-11-24,4,4,4,3,4,3
FB015373,F051,C045,2024-11-24,2,4,4,5,4,2
FB015374,F057,C072,2024-11-24,4,3,4,4,5,4
FB015375,F026,C026,2024-11-24,3,2,2,2,2,2
FB015376,F040,C027,2024-11-24,5,5,4,5,3,4
FB015377,F040,C027,2024-11-24,3,4,4,3,4,4
FB015378,F062,C080,2024-11-24,4,4,4,5,4,5
FB015379,F067,C088,2024-11-24,5,4,3,4,4,3
FB015380,F014,C002,2024-11-24,3,4,1,4,5,2
FB015381,F040,C027,2024-11-24,2,3,5,4,4,3
FB015382,F001,C001,2024-11-24,5,5,5,4,5,3
FB015383,F011,C011,2024-11-24,5,5,4,5,5,3
FB015384,F062,C081,2024-11-24,2,3,2,3,3,2
FB015385,F055,C070,2024-11-24,3,5,3,3,5,4
FB015386,F070,C062,2024-11-25,4,3,5,3,3,3
FB015387,F001,C020,2024-11-25,4,2,3,4,1,5
FB015388,F003,C059,2024-11-25,3,4,3,4,4,3
FB015389,F059,C082,2024-11-25,4,4,2,3,2,4
FB015390,F028,C039,2024-11-25,2,2,4,3,5,2
FB015391,F037,C010,2024-11-25,4,5,5,3,3,4
FB015392,F070,C063,2024-11-25,3,2,3,2,2,2
FB015393,F021,C021,2024-11-25,2,5,4,2,4,3
FB015394,F006,C054,2024-11-25,4,3,5,3,5,4
FB015395,F006,C054,2024-11-25,5,5,3,5,4,4
FB015396,F053,C071,2024-11-25,4,5,3,4,4,4
FB015397,F003,C003,2024-11-25,5,4,3,3,4,5
FB015398,F064,C089,2024-11-25,4,3,4,5,4,5
FB015399,F056,C065,2024-11-25,3,4,4,4,3,4
FB015400,F022,C022,2024-11-25,2,2,3,4,5,5
FB015401,F043,C036,2024-11-25,4,5,3,4,4,4
FB015402,F004,C023,2024-11-25,3,4,5,5,4,5
FB015403,F026,C026,2024-11-25,5,5,4,4,5,5
FB015404,F074,C073,2024-11-25,5,4,4,4,2,2
FB015405,F064,C089,2024-11-25,4,5,4,4,5,5
FB015406,F070,C063,2024-11-25,3,5,3,5,4,5
FB015407,F014,C002,2024-11-25,3,3,5,5,3,3
FB015408,F052,C049,2024-11-25,2,3,2,3,3,4
FB015409,F064,C085,2024-11-25,4,4,3,3,3,4
FB015410,F052,C043,2024-11-25,5,4,5,3,5,5
FB015411,F065,C090,2024-11-25,3,5,4,4,5,3
FB015412,F041,C042,2024-11-25,3,4,3,4,4,4
FB015413,F013,C033,2024-11-25,3,4,3,5,3,4
FB015414,F053,C067,2024-11-25,2,4,3,3,2,2
FB015415,F006,C052,2024-11-25,5,5,5,4,5,3
FB015416,F056,C068,2024-11-25,4,4,5,3,4,4
FB015417,F051,C047,2024-11-25,5,5,4,5,5,3
FB015418,F030,C030,2024-11-25,3,4,5,4,3,2
FB015419,F021,C021,2024-11-25,3,3,2,4,2,4
FB015420,F070,C061,2024-11-25,3,5,3,3,5,5
FB015421,F059,C078,2024-11-25,3,4,3,4,2,3
FB015422,F056,C065,2024-11-25,3,3,4,4,4,2
FB015423,F006,C053,2024-11-25,4,4,4,5,4,3
FB015424,F064,C084,2024-11-25,2,3,2,3,4,2
FB015425,F004,C023,2024-11-25,4,4,4,4,3,3
FB015426,F010,C051,2024-11-25,3,4,3,4,4,2
FB015427,F069,C060,2024-11-25,4,3,3,4,2,2
FB015428,F025,C025,2024-11-25,5,5,4,3,5,4
FB015429,F037,C014,2024-11-25,4,3,5,5,5,4
FB015430,F010,C051,2024-11-25,3,3,2,3,2,4
FB015431,F001,C001,2024-11-25,3,5,5,4,4,3
FB015432,F065,C090,2024-11-25,5,5,3,5,5,4
FB015433,F017,C017,2024-11-25,3,3,1,4,2,3
FB015434,F052,C050,2024-11-25,5,4,3,3,3,5
FB015435,F070,C062,2024-11-25,3,2,2,4,5,4
FB015436,F031,C031,2024-11-25,3,2,1,3,3,5
FB015437,F053,C069,2024-11-26,3,2,3,2,2,2
FB015438,F052,C050,2024-11-26,4,4,5,4,5,4
FB015439,F033,C057,2024-11-26,5,4,5,5,5,5
FB015440,F030,C076,2024-11-26,2,4,4,3,3,3
FB015441,F025,C025,2024-11-26,4,5,4,5,5,4
FB015442,F025,C025,2024-11-26,5,3,2,4,5,3
FB015443,F019,C075,2024-11-26,2,4,4,2,2,1
FB015444,F050,C044,2024-11-26,4,5,4,5,4,3
FB015445,F005,C005,2024-11-26,4,5,5,4,5,3
FB015446,F001,C001,2024-11-26,4,5,5,5,5,4
FB015447,F052,C050,2024-11-26,4,5,3,4,4,5
FB015448,F037,C014,2024-11-26,5,4,3,5,5,4
FB015449,F069,C060,2024-11-26,4,3,3,4,3,4
FB015450,F070,C061,2024-11-26,3,5,5,5,4,4
FB015451,F037,C014,2024-11-26,4,5,3,4,4,5
FB015452,F030,C030,2024-11-26,4,3,5,4,4,4
FB015453,F050,C044,2024-11-26,1,2,5,4,4,2
FB015454,F030,C030,2024-11-26,4,4,4,3,4,3
FB015455,F040,C027,2024-11-26,4,4,2,1,3,3
FB015456,F065,C090,2024-11-26,4,4,5,4,5,4
FB015457,F063,C077,2024-11-26,4,4,4,4,4,4
FB015458,F073,C018,2024-11-26,3,3,4,4,3,2
FB015459,F074,C073,2024-11-26,3,5,4,4,3,3
FB015460,F028,C028,2024-11-26,3,4,3,3,2,3
FB015461,F017,C017,2024-11-26,2,5,4,2,5,3
FB015462,F028,C039,2024-11-26,3,5,3,3,4,3
FB015463,F056,C065,2024-11-26,3,5,2,4,5,4
FB015464,F050,C044,2024-11-26,4,4,3,3,3,2
FB015465,F053,C069,2024-11-26,4,4,1,3,4,2
FB015466,F013,C033,2024-11-26,3,5,4,4,5,4
FB015467,F013,C033,2024-11-26,4,4,5,4,4,5
FB015468,F040,C027,2024-11-26,3,4,3,2,3,4
FB015469,F046,C041,2024-11-26,5,4,4,5,5,4
FB015470,F031,C031,2024-11-26,4,5,3,3,4,2
FB015471,F001,C001,2024-11-26,4,4,4,4,4,3
FB015472,F022,C022,2024-11-26,3,4,4,4,5,5
FB015473,F046,C041,2024-11-26,5,5,3,5,5,5
FB015474,F050,C044,2024-11-26,3,3,3,4,5,5
FB015475,F011,C011,2024-11-26,5,5,4,3,5,3
FB015476,F014,C007,2024-11-26,5,5,4,3,3,4
FB015477,F074,C009,2024-11-26,1,5,4,4,4,4
FB015478,F056,C066,2024-11-27,4,3,3,2,4,4
FB015479,F067,C086,2024-11-27,4,4,4,4,5,4
FB015480,F012,C012,2024-11-27,5,5,4,5,4,4
FB015481,F006,C053,2024-11-27,4,4,4,5,4,5
FB015482,F028,C039,2024-11-27,4,3,4,4,4,2
FB015483,F015,C015,2024-11-27,3,4,5,5,5,4
FB015484,F006,C053,2024-11-27,5,5,5,5,5,5
FB015485,F052,C046,2024-11-27,4,5,4,5,4,5
FB015486,F070,C061,2024-11-27,4,5,5,5,5,2
FB015487,F074,C009,2024-11-27,4,4,2,4,4,4
FB015488,F001,C020,2024-11-27,3,4,1,3,5,2
FB015489,F055,C070,2024-11-27,3,4,5,5,5,5
FB015490,F015,C015,2024-11-27,4,5,4,5,4,4
FB015491,F057,C072,2024-11-27,4,4,4,3,5,3
FB015492,F001,C020,2024-11-27,5,5,4,4,5,4
FB015493,F069,C064,2024-11-27,4,4,4,5,4,4
FB015494,F065,C090,2024-11-27,5,4,4,3,5,3
FB015495,F055,C070,2024-11-27,3,4,2,4,4,2
FB015496,F019,C075,2024-11-27,5,4,4,5,4,5
FB015497,F069,C060,2024-11-27,5,5,5,4,4,4
FB015498,F023,C024,2024-11-27,5,4,5,4,4,5
FB015499,F074,C009,2024-11-27,3,4,5,4,4,3
FB015500,F074,C009,2024-11-27,5,4,5,4,3,4
FB015501,F021,C021,2024-11-27,5,4,4,3,5,4
FB015502,F028,C028,2024-11-27,4,5,3,4,5,4
FB015503,F052,C046,2024-11-27,4,5,4,5,4,4
FB015504,F074,C009,2024-11-27,3,4,3,3,3,3
FB015505,F065,C090,2024-11-27,5,5,4,4,5,5
FB015506,F006,C052,2024-11-27,3,5,5,4,5,3
FB015507,F070,C061,2024-11-27,5,2,5,5,5,3
FB015508,F001,C001,2024-11-27,4,4,4,3,5,4
FB015509,F041,C038,2024-11-27,4,4,3,4,4,3
FB015510,F044,C035,2024-11-27,4,5,4,3,5,3
FB015511,F059,C079,2024-11-27,4,2,4,3,5,3
FB015512,F059,C082,2024-11-27,4,5,4,5,5,3
FB015513,F001,C001,2024-11-27,4,4,4,3,3,4
FB015514,F001,C001,2024-11-27,5,5,3,5,5,4
FB015515,F019,C075,2024-11-27,3,3,3,3,4,3
FB015516,F065,C090,2024-11-27,3,4,4,4,4,5
FB015517,F026,C026,2024-11-27,3,5,4,5,4,5
FB015518,F005,C005,2024-11-27,4,5,4,3,3,4
FB015519,F053,C069,2024-11-27,3,4,2,4,4,4
FB015520,F005,C005,2024-11-27,4,3,3,4,5,3
FB015521,F006,C053,2024-11-27,4,5,4,5,5,5
FB015522,F052,C050,2024-11-27,3,4,3,4,4,4
FB015523,F030,C030,2024-11-28,3,4,3,4,4,4
FB015524,F006,C052,2024-11-28,4,5,3,3,3,3
FB015525,F060,C083,2024-11-28,4,4,3,4,3,4
FB015526,F006,C052,2024-11-28,4,5,4,4,4,4
FB015527,F003,C059,2024-11-28,3,3,2,4,2,3
FB015528,F062,C081,2024-11-28,5,4,5,3,5,4
FB015529,F069,C060,2024-11-28,5,4,4,5,4,4
FB015530,F073,C018,2024-11-28,3,2,3,2,3,1
FB015531,F021,C034,2024-11-28,4,4,4,4,3,4
FB015532,F026,C026,2024-11-28,4,4,4,3,4,2
FB015533,F024,C058,2024-11-28,4,4,4,3,4,4
FB015534,F067,C086,2024-11-28,4,5,5,5,4,5
FB015535,F052,C050,2024-11-28,4,4,5,5,5,4
FB015536,F005,C005,2024-11-28,3,4,4,4,3,3
FB015537,F006,C052,2024-11-28,4,3,3,4,4,5
FB015538,F052,C046,2024-11-28,5,4,5,4,5,4
FB015539,F052,C049,2024-11-28,3,3,4,5,3,4
FB015540,F070,C063,2024-11-28,5,4,3,3,4,3
FB015541,F001,C001,2024-11-28,5,4,5,5,5,5
FB015542,F055,C070,2024-11-28,2,2,4,4,3,4
FB015543,F070,C062,2024-11-28,5,5,5,4,5,5
FB015544,F051,C047,2024-11-28,5,4,5,5,4,4
FB015545,F037,C014,2024-11-28,5,5,5,5,4,5
FB015546,F053,C071,2024-11-28,3,4,4,3,3,4
FB015547,F024,C058,2024-11-28,3,5,5,5,4,4
FB015548,F057,C072,2024-11-28,5,4,4,5,3,4
FB015549,F021,C021,2024-11-28,3,4,4,3,3,3
FB015550,F060,C083,2024-11-28,4,5,4,4,3,5
FB015551,F051,C045,2024-11-28,3,4,3,3,2,2
FB015552,F065,C091,2024-11-28,4,4,4,4,5,4
FB015553,F057,C072,2024-11-28,5,4,5,4,4,5
FB015554,F073,C018,2024-11-28,5,3,3,4,4,3
FB015555,F070,C062,2024-11-28,4,4,4,3,2,4
FB015556,F051,C045,2024-11-28,3,3,1,3,3,2
FB015557,F025,C025,2024-11-28,3,5,4,3,5,5
FB015558,F008,C008,2024-11-28,3,3,2,2,3,2
FB015559,F011,C011,2024-11-28,4,5,5,4,5,5
FB015560,F025,C025,2024-11-28,3,3,3,1,2,3
FB015561,F055,C070,2024-11-28,1,5,1,3,4,4
FB015562,F021,C034,2024-11-28,4,4,3,4,5,4
FB015563,F041,C037,2024-11-28,5,4,5,5,5,5
FB015564,F026,C026,2024-11-28,3,5,3,3,4,4
FB015565,F030,C076,2024-11-28,3,3,3,4,5,5
FB015566,F062,C081,2024-11-28,4,4,4,3,3,3
FB015567,F021,C021,2024-11-28,5,3,4,2,5,4
FB015568,F006,C053,2024-11-28,4,5,4,3,3,4
FB015569,F025,C025,2024-11-28,4,3,3,2,3,4
FB015570,F046,C041,2024-11-28,4,3,3,3,3,3
FB015571,F069,C060,2024-11-28,5,3,2,3,4,2
FB015572,F074,C009,2024-11-28,2,4,3,3,4,4
FB015573,F010,C051,2024-11-28,4,4,3,3,3,4
FB015574,F056,C068,2024-11-29,4,4,4,3,4,3
FB015575,F028,C039,2024-11-29,4,3,3,4,4,3
FB015576,F069,C064,2024-11-29,3,5,3,4,5,5
FB015577,F074,C009,2024-11-29,5,4,4,5,3,3
FB015578,F067,C086,2024-11-29,4,4,4,3,5,4
FB015579,F059,C079,2024-11-29,5,3,2,4,3,3
FB015580,F003,C003,2024-11-29,4,2,4,4,5,2
FB015581,F062,C081,2024-11-29,3,4,3,5,5,4
FB015582,F037,C014,2024-11-29,3,4,3,4,2,3
FB015583,F031,C032,2024-11-29,4,4,4,4,3,3
FB015584,F003,C059,2024-11-29,5,4,4,4,4,5
FB015585,F063,C077,2024-11-29,3,4,4,3,5,4
FB015586,F052,C049,2024-11-29,5,5,3,4,5,5
FB015587,F005,C005,2024-11-29,4,5,2,3,3,3
FB015588,F044,C035,2024-11-29,3,5,4,5,5,5
FB015589,F028,C040,2024-11-29,3,5,4,5,4,5
FB015590,F031,C031,2024-11-29,5,4,3,5,5,4
FB015591,F001,C001,2024-11-29,2,4,2,4,2,4
FB015592,F056,C065,2024-11-29,3,5,4,4,5,4
FB015593,F038,C016,2024-11-29,4,4,4,2,3,3
FB015594,F006,C053,2024-11-29,4,1,4,4,4,2
FB015595,F051,C047,2024-11-29,3,4,5,5,4,5
FB015596,F030,C076,2024-11-29,2,5,3,3,4,3
FB015597,F052,C046,2024-11-29,5,3,3,4,5,3
FB015598,F056,C066,2024-11-29,1,5,3,3,4,3
FB015599,F021,C034,2024-11-29,4,4,3,4,5,3
FB015600,F044,C035,2024-11-29,4,2,4,4,3,3
FB015601,F056,C066,2024-11-29,3,4,3,5,3,4
FB015602,F056,C065,2024-11-29,3,4,5,4,5,4
FB015603,F031,C032,2024-11-29,4,4,4,4,4,2
FB015604,F021,C021,2024-11-29,3,3,4,3,3,2
FB015605,F067,C088,2024-11-29,3,1,2,4,2,4
FB015606,F053,C071,2024-11-29,4,4,4,5,4,4
FB015607,F056,C068,2024-11-29,3,3,4,5,4,5
FB015608,F014,C007,2024-11-29,4,4,3,4,5,4
FB015609,F074,C009,2024-11-29,5,4,4,4,5,2
FB015610,F046,C041,2024-11-29,3,5,3,4,5,4
FB015611,F070,C062,2024-11-29,3,4,5,2,4,2
FB015612,F056,C065,2024-11-29,3,3,5,4,3,3
FB015613,F059,C082,2024-11-29,5,4,4,3,4,5
FB015614,F009,C074,2024-11-29,3,2,5,5,3,2
FB015615,F028,C040,2024-11-29,5,5,3,2,5,1
FB015616,F028,C028,2024-11-29,5,5,4,4,4,3
FB015617,F026,C026,2024-11-29,2,3,2,4,2,4
FB015618,F019,C075,2024-11-29,5,4,5,4,5,4
FB015619,F028,C040,2024-11-29,3,4,3,5,4,2
FB015620,F012,C012,2024-11-29,4,4,4,3,5,2
FB015621,F041,C037,2024-11-29,3,4,4,4,3,3
FB015622,F001,C001,2024-11-29,4,4,3,3,5,4
FB015623,F028,C039,2024-11-29,3,2,4,4,4,4
FB015624,F070,C062,2024-11-29,4,3,4,3,3,3
FB015625,F001,C001,2024-11-29,4,5,3,4,5,4
FB015626,F052,C049,2024-11-29,3,5,5,4,4,4
FB015627,F001,C001,2024-11-29,4,5,4,5,3,3
FB015628,F038,C016,2024-11-30,5,3,2,4,4,4
FB015629,F059,C082,2024-11-30,4,5,5,4,4,5
FB015630,F014,C002,2024-11-30,3,4,4,4,4,4
FB015631,F065,C090,2024-11-30,3,5,5,3,3,3
FB015632,F059,C082,2024-11-30,4,3,3,4,3,3
FB015633,F056,C066,2024-11-30,3,3,2,3,4,4
FB015634,F040,C027,2024-11-30,5,5,2,4,4,5
FB015635,F047,C048,2024-11-30,3,4,5,5,5,4
FB015636,F070,C062,2024-11-30,3,4,4,4,3,5
FB015637,F059,C082,2024-11-30,3,4,5,3,5,3
FB015638,F046,C041,2024-11-30,4,3,3,3,4,5
FB015639,F064,C084,2024-11-30,5,5,3,4,4,3
FB015640,F053,C067,2024-11-30,5,4,5,3,4,4
FB015641,F063,C077,2024-11-30,5,4,4,5,4,5
FB015642,F001,C001,2024-11-30,4,3,4,3,4,3
FB015643,F064,C085,2024-11-30,4,5,5,3,4,4
FB015644,F041,C037,2024-11-30,3,2,4,3,3,4
FB015645,F028,C039,2024-11-30,5,5,5,5,5,4
FB015646,F062,C081,2024-11-30,3,4,4,4,5,4
FB015647,F070,C062,2024-11-30,4,2,4,3,3,4
FB015648,F043,C036,2024-11-30,5,5,5,5,3,3
FB015649,F056,C066,2024-11-30,4,2,5,3,4,5
FB015650,F001,C001,2024-11-30,4,4,5,3,5,5
FB015651,F070,C062,2024-11-30,5,2,5,4,4,4
FB015652,F009,C074,2024-11-30,3,3,3,3,4,3
FB015653,F001,C020,2024-11-30,3,4,3,4,4,4
FB015654,F012,C012,2024-11-30,3,5,5,3,5,4
FB015655,F026,C026,2024-11-30,3,5,5,5,4,5
FB015656,F022,C022,2024-11-30,5,5,5,5,5,3
FB015657,F063,C077,2024-11-30,3,5,4,2,4,3
FB015658,F001,C001,2024-11-30,5,5,5,5,3,5
FB015659,F006,C052,2024-11-30,3,4,4,3,4,3
FB015660,F004,C023,2024-11-30,5,4,4,4,4,5
FB015661,F073,C018,2024-11-30,2,4,2,2,2,3
FB015662,F006,C054,2024-11-30,3,4,4,4,2,2
FB015663,F031,C032,2024-11-30,3,4,4,4,3,4
FB015664,F025,C025,2024-11-30,4,3,4,5,4,4
FB015665,F041,C042,2024-11-30,4,4,2,3,1,4
FB015666,F014,C007,2024-11-30,3,4,4,3,4,2
FB015667,F064,C085,2024-11-30,5,4,4,5,4,3
FB015668,F052,C050,2024-11-30,4,5,4,3,4,4
FB015669,F070,C062,2024-11-30,4,3,4,4,3,3
FB015670,F055,C070,2024-11-30,4,3,3,4,3,2
FB015671,F052,C049,2024-11-30,4,5,4,5,4,5
FB015672,F030,C076,2024-11-30,5,5,4,5,5,4
FB015673,F011,C011,2024-11-30,3,4,3,5,4,4
FB015674,F065,C091,2024-11-30,4,2,5,5,5,4
FB015675,F052,C049,2024-11-30,4,4,4,3,2,4
FB015676,F033,C057,2024-11-30,5,5,4,4,4,5
FB015677,F021,C034,2024-11-30,4,3,4,3,3,3
FB015678,F053,C067,2024-11-30,4,5,5,4,4,2
FB015679,F006,C053,2024-11-30,5,5,3,4,3,4
FB015680,F033,C057,2024-11-30,4,3,5,4,3,3
FB015681,F043,C036,2024-11-30,2,4,3,3,5,2
FB015682,F064,C089,2024-12-01,4,4,2,3,3,3
FB015683,F010,C051,2024-12-01,2,2,3,3,3,2
FB015684,F004,C023,2024-12-01,4,5,5,4,5,4
FB015685,F028,C028,2024-12-01,5,3,4,3,3,4
FB015686,F021,C034,2024-12-01,3,4,4,5,5,4
FB015687,F063,C077,2024-12-01,4,5,4,5,4,4
FB015688,F019,C075,2024-12-01,5,4,4,5,3,5
FB015689,F052,C050,2024-12-01,4,5,4,4,3,5
FB015690,F053,C071,2024-12-01,5,4,3,2,2,3
FB015691,F056,C065,2024-12-01,3,4,4,4,4,4
FB015692,F069,C060,2024-12-01,1,5,4,3,4,5
FB015693,F041,C038,2024-12-01,4,5,5,5,4,4
FB015694,F025,C025,2024-12-01,3,3,3,4,4,2
FB015695,F051,C045,2024-12-01,4,5,3,5,2,4
FB015696,F028,C028,2024-12-01,3,5,4,4,4,4
FB015697,F050,C044,2024-12-01,2,5,4,2,4,3
FB015698,F040,C027,2024-12-01,2,3,3,2,4,2
FB015699,F006,C052,2024-12-01,4,5,3,3,4,4
FB015700,F067,C088,2024-12-01,3,2,3,3,2,2
FB015701,F015,C015,2024-12-01,5,5,5,5,5,5
FB015702,F013,C033,2024-12-01,4,4,3,4,5,4
FB015703,F064,C089,2024-12-01,4,4,4,4,4,4
FB015704,F010,C006,2024-12-01,3,3,2,3,3,3
FB015705,F013,C033,2024-12-01,4,4,5,3,4,4
FB015706,F009,C074,2024-12-01,3,3,4,3,3,5
FB015707,F050,C044,2024-12-01,5,5,3,4,5,4
FB015708,F069,C064,2024-12-01,5,4,4,5,3,4
FB015709,F030,C030,2024-12-01,3,5,4,4,5,5
FB015710,F026,C026,2024-12-01,2,4,3,3,5,4
FB015711,F013,C033,2024-12-01,2,4,3,3,3,3
FB015712,F030,C076,2024-12-01,5,4,4,4,4,4
FB015713,F050,C044,2024-12-01,4,4,4,4,4,5
FB015714,F041,C038,2024-12-01,4,5,5,4,5,4
FB015715,F051,C047,2024-12-01,3,3,2,4,4,3
FB015716,F023,C024,2024-12-01,5,3,4,4,4,5
FB015717,F052,C046,2024-12-01,1,2,2,1,3,3
FB015718,F013,C033,2024-12-01,3,4,5,3,4,5
FB015719,F011,C011,2024-12-01,5,5,5,5,5,4
FB015720,F017,C017,2024-12-01,3,3,4,4,4,4
FB015721,F013,C033,2024-12-01,5,5,4,4,5,5
FB015722,F052,C050,2024-12-01,4,3,2,3,3,5
FB015723,F069,C064,2024-12-01,4,5,5,5,4,5
FB015724,F022,C022,2024-12-01,4,4,4,3,3,2
FB015725,F024,C058,2024-12-01,2,4,4,5,5,4
FB015726,F017,C017,2024-12-01,3,4,4,2,3,2
FB015727,F070,C063,2024-12-01,3,3,2,2,4,5
FB015728,F059,C078,2024-12-01,3,5,2,3,4,2
FB015729,F067,C087,2024-12-01,3,3,3,3,4,3
FB015730,F031,C032,2024-12-01,2,3,3,4,4,4
FB015731,F053,C067,2024-12-01,4,5,4,3,4,4
FB015732,F053,C071,2024-12-01,4,3,3,2,2,3
FB015733,F065,C090,2024-12-01,5,5,4,5,2,4
FB015734,F037,C014,2024-12-01,5,3,4,4,3,4
FB015735,F060,C083,2024-12-01,3,5,4,4,4,3
FB015736,F004,C023,2024-12-01,4,4,3,2,3,3
FB015737,F041,C037,2024-12-01,4,5,4,5,4,4
FB015738,F023,C024,2024-12-01,2,3,3,3,3,1
FB015739,F062,C081,2024-12-01,4,2,5,3,4,4
FB015740,F069,C064,2024-12-01,3,5,3,4,4,5
FB015741,F052,C049,2024-12-01,5,3,4,4,3,5
FB015742,F062,C080,2024-12-02,3,2,3,3,3,3
FB015743,F057,C072,2024-12-02,4,5,2,5,2,2
FB015744,F055,C070,2024-12-02,5,4,4,3,5,3
FB015745,F026,C026,2024-12-02,4,5,4,4,4,5
FB015746,F003,C003,2024-12-02,5,5,4,4,4,4
FB015747,F051,C045,2024-12-02,4,4,5,3,5,3
FB015748,F028,C028,2024-12-02,3,4,2,3,3,4
FB015749,F010,C051,2024-12-02,3,3,2,2,2,4
FB015750,F008,C008,2024-12-02,3,5,4,3,2,4
FB015751,F074,C009,2024-12-02,3,4,2,4,2,3
FB015752,F006,C052,2024-12-02,3,5,2,3,5,2
FB015753,F028,C039,2024-12-02,4,4,2,5,4,4
FB015754,F001,C001,2024-12-02,3,3,5,2,5,2
FB015755,F056,C066,2024-12-02,3,3,5,5,5,5
FB015756,F012,C012,2024-12-02,3,5,4,4,4,4
FB015757,F041,C037,2024-12-02,4,5,1,4,5,2
FB015758,F065,C090,2024-12-02,4,5,5,3,3,3
FB015759,F037,C014,2024-12-02,2,4,4,3,3,4
FB015760,F065,C090,2024-12-02,5,5,5,5,5,4
FB015761,F056,C065,2024-12-02,4,5,4,4,5,3
FB015762,F041,C042,2024-12-02,2,3,2,5,3,3
FB015763,F041,C042,2024-12-02,5,5,5,4,5,4
FB015764,F004,C023,2024-12-02,4,3,2,4,4,3
FB015765,F040,C027,2024-12-02,5,4,5,4,5,5
FB015766,F067,C087,2024-12-02,3,4,2,4,2,2
FB015767,F062,C080,2024-12-02,5,5,5,5,5,3
FB015768,F017,C017,2024-12-02,5,4,4,5,4,4
FB015769,F052,C050,2024-12-02,4,5,3,4,4,4
FB015770,F053,C067,2024-12-02,4,3,2,2,4,3
FB015771,F006,C052,2024-12-02,3,3,4,3,3,5
FB015772,F074,C009,2024-12-02,5,5,4,2,5,3
FB015773,F070,C062,2024-12-02,3,4,4,4,3,2
FB015774,F037,C014,2024-12-02,3,3,5,4,4,4
FB015775,F052,C050,2024-12-02,3,4,4,5,5,4
FB015776,F030,C076,2024-12-02,4,4,3,4,4,3
FB015777,F001,C020,2024-12-02,5,5,3,4,5,5
FB015778,F011,C011,2024-12-02,4,5,4,4,4,3
FB015779,F043,C036,2024-12-02,4,4,1,4,3,1
FB015780,F009,C074,2024-12-02,3,4,3,4,4,5
FB015781,F041,C038,2024-12-02,4,2,3,3,2,3
FB015782,F069,C060,2024-12-02,3,3,4,4,3,2
FB015783,F033,C057,2024-12-02,3,3,4,4,4,5
FB015784,F067,C086,2024-12-02,4,4,3,4,5,3
FB015785,F003,C003,2024-12-02,3,5,5,5,5,4
FB015786,F069,C060,2024-12-02,3,3,4,4,3,4
FB015787,F065,C091,2024-12-02,5,5,4,5,5,4
FB015788,F051,C047,2024-12-02,3,2,2,2,4,2
FB015789,F052,C046,2024-12-02,2,2,2,3,3,1
FB015790,F010,C051,2024-12-02,3,3,3,2,2,3
FB015791,F041,C038,2024-12-02,5,4,5,3,3,3
FB015792,F074,C009,2024-12-02,5,4,5,5,3,5
FB015793,F030,C030,2024-12-02,2,5,2,2,1,4
FB015794,F057,C072,2024-12-02,5,5,5,5,5,4
FB015795,F067,C088,2024-12-02,3,5,5,4,5,4
FB015796,F065,C090,2024-12-03,4,5,4,3,5,5
FB015797,F059,C082,2024-12-03,4,4,4,5,3,4
FB015798,F013,C013,2024-12-03,4,3,4,3,5,5
FB015799,F053,C069,2024-12-03,5,4,4,4,4,3
FB015800,F056,C066,2024-12-03,4,5,3,4,4,4
FB015801,F011,C011,2024-12-03,3,5,4,3,5,5
FB015802,F062,C081,2024-12-03,4,4,2,3,4,4
FB015803,F013,C013,2024-12-03,3,3,5,2,1,4
FB015804,F028,C040,2024-12-03,4,4,3,4,2,4
FB015805,F064,C084,2024-12-03,4,2,2,2,1,2
FB015806,F050,C044,2024-12-03,2,3,3,3,3,2
FB015807,F044,C035,2024-12-03,2,3,3,5,4,3
FB015808,F031,C031,2024-12-03,3,4,3,1,5,5
FB015809,F008,C008,2024-12-03,2,3,2,5,2,2
FB015810,F040,C027,2024-12-03,4,4,5,5,3,4
FB015811,F052,C043,2024-12-03,3,4,5,3,2,4
FB015812,F067,C087,2024-12-03,2,4,2,2,4,3
FB015813,F030,C076,2024-12-03,5,5,5,4,5,4
FB015814,F064,C089,2024-12-03,5,4,4,4,5,4
FB015815,F067,C087,2024-12-03,5,4,5,4,5,4
FB015816,F024,C058,2024-12-03,5,4,4,5,4,4
FB015817,F037,C010,2024-12-03,3,4,1,3,2,4
FB015818,F041,C042,2024-12-03,4,4,4,5,3,5
FB015819,F063,C077,2024-12-03,3,2,5,4,5,4
FB015820,F013,C033,2024-12-03,5,4,5,4,5,5
FB015821,F031,C031,2024-12-03,4,5,5,4,5,5
FB015822,F017,C004,2024-12-03,2,2,1,1,1,3
FB015823,F074,C009,2024-12-03,3,3,3,4,4,4
FB015824,F046,C041,2024-12-03,4,5,3,4,4,2
FB015825,F056,C068,2024-12-03,3,1,3,3,2,2
FB015826,F028,C039,2024-12-03,1,3,1,2,2,5
FB015827,F050,C044,2024-12-03,3,4,3,4,3,4
FB015828,F015,C015,2024-12-03,3,5,5,5,4,3
FB015829,F024,C058,2024-12-03,4,3,2,5,3,4
FB015830,F011,C011,2024-12-03,5,4,3,3,4,4
FB015831,F052,C046,2024-12-03,3,3,2,3,4,3
FB015832,F059,C078,2024-12-03,4,4,3,3,3,3
FB015833,F037,C014,2024-12-03,4,3,2,4,3,3
FB015834,F001,C001,2024-12-03,3,3,3,2,3,5
